Name,Short name,URL name,Tags,Home page,Publication scheme,Disclosure log,Notes,Created at,Updated at,Version
Prefeitura de Canápolis - MG,"",prefeitura_de_canpolis_mg,municipal prefeitura executivo,http://www.yahoo.com.br,"","","Endereço: Pça. 19 de Março, 304 - Centro
CEP: 38-380.000
Telefone: (34) 3266-3500
Fax/Celular: (34) 3266-1400
",2011-11-01 19:26:02 -0200,2011-11-01 19:26:02 -0200,1
Prefeitura de Cansanção - BA,"",prefeitura_de_cansano_ba,municipal prefeitura executivo,http://www.uol.com.br,"","","Endereço: Av. Tancredo Neves, 636 - Centro
CEP: 48-840.000
Telefone: (75) 3274-1229
Fax/Celular: (75) 3274-1172
",2011-11-01 19:24:05 -0200,2011-11-01 19:24:05 -0200,1
Prefeitura de Cantá - RR,"",prefeitura_de_cant_rr,municipal prefeitura executivo,,"","","Endereço: Rua Renato Costa de Almeida, 100 - Centro
CEP: 69-390.000
Telefone: (95) 3553-1225
Fax/Celular: (95) 3553-1012
",2011-11-01 19:29:56 -0200,2011-11-01 19:29:56 -0200,1
Prefeitura de Cantagalo - MG,"",prefeitura_de_cantagalo_mg,municipal prefeitura executivo,http://www.yahoo.com.br,"","","Endereço: Rua Antonio Leal, 134 - Centro
CEP: 39-703.000
Telefone: (33) 3411-9001
Fax/Celular: (33) 3411-9001
",2011-11-01 19:26:02 -0200,2011-11-01 19:26:02 -0200,1
Prefeitura de Cantagalo - PR,"",prefeitura_de_cantagalo_pr,municipal prefeitura executivo,http://www.bol.com.br,"","","Endereço: Rua Cinderela, 379 - Centro
CEP: 85-160.000
Telefone: (42) 3636-1185
Fax/Celular: (42) 3636-1478
",2011-11-01 19:28:53 -0200,2011-11-01 19:28:53 -0200,1
Prefeitura de Cantagalo - RJ,"",prefeitura_de_cantagalo_rj,municipal prefeitura executivo,http://www.cantagalo.rj.gov.br,"","","Endereço: Pça. Miguel de Carvalho, 65 - Centro
CEP: 28-500.000
Telefone: (22) 2555-4204
Fax/Celular: (22) 2555-4887
",2011-11-01 19:29:27 -0200,2011-11-01 19:29:27 -0200,1
Prefeitura de Cantanhede - MA,"",prefeitura_de_cantanhede_ma,municipal prefeitura executivo,http://www.gmail.com,"","","Endereço: Pça. Paulo Rodrigues, 1 - Centro
CEP: 65-465.000
Telefone: (98) 3462-1140
Fax/Celular: (98) 3462-1243
",2011-11-01 19:25:33 -0200,2011-11-01 19:25:33 -0200,1
Prefeitura de Canto do Buriti - PI,"",prefeitura_de_canto_do_buriti_pi,municipal prefeitura executivo,http://www.gurgueia.com.br,"","","Endereço: Pça. Santana, 517 - Centro
CEP: 64-890.000
Telefone: (89) 3531-2323
Fax/Celular: (89) 9985-6464
",2011-11-01 19:28:30 -0200,2011-11-01 19:28:30 -0200,1
Prefeitura de Canudos - BA,"",prefeitura_de_canudos_ba,municipal prefeitura executivo,http://www.gmail.com,"","","Endereço: Pça. da Matriz, S/N - Centro - Centro
CEP: 48-520.000
Telefone: (75) 3494-2165
Fax/Celular: (75) 3494-2300
",2011-11-01 19:24:05 -0200,2011-11-01 19:24:05 -0200,1
Prefeitura de Canudos do Vale - RS,"",prefeitura_de_canudos_do_vale_rs,municipal prefeitura executivo,http://www.canudosdovale.com.br,"","","Endereço: Rua João José Triesch 457 - Centro
CEP: 95-933.000
Telefone: (51) 3616-1147
Fax/Celular: (51) 3616-1087
",2011-11-01 19:30:06 -0200,2011-11-01 19:30:06 -0200,1
Prefeitura de Canutama - AM,"",prefeitura_de_canutama_am,municipal prefeitura executivo,http://www.hotmail.com,"","","Endereço: Rua Floriano Peixoto, S/N - Centro
CEP: 69-820.000
Telefone: (97) 3334-1438
Fax/Celular: (97) 3334-1004
",2011-11-01 19:23:51 -0200,2011-11-01 19:23:51 -0200,1
Prefeitura de Capanema - PA,"",prefeitura_de_capanema_pa,municipal prefeitura executivo,http://www.hotmail.com,"","","Endereço: Travessa Dijalma Dutra, 2506 - Centro
CEP: 68-700.020
Telefone: (91) 3462-2056
Fax/Celular: (91) 3462-1435
",2011-11-01 19:27:35 -0200,2011-11-01 19:27:35 -0200,1
Prefeitura de Capanema - PR,"",prefeitura_de_capanema_pr,municipal prefeitura executivo,http://www.capanema.pr.gov.br,"","","Endereço: Av. Pedro Viriato Parigot de Souza, 1080 - Centro
CEP: 85-760.000
Telefone: (46) 3552-1321
Fax/Celular: (46) 3552-1122
",2011-11-01 19:28:53 -0200,2011-11-01 19:28:53 -0200,1
Prefeitura de Caparaó - MG,"",prefeitura_de_capara_mg,municipal prefeitura executivo,http://www.bol.com.br,"","","Endereço: Av. Américo Vespúcio de Carvalho, 120 - Centro
CEP: 36-834.000
Telefone: (32) 3747-1286
Fax/Celular: (32) 3747-1016
",2011-11-01 19:26:02 -0200,2011-11-01 19:26:02 -0200,1
Prefeitura de Capela - AL,"",prefeitura_de_capela_al,municipal prefeitura executivo,http://www.ibest.com.br,"","","Endereço: Rua Pedro Paulino, 334 - Centro
CEP: 57-780.000
Telefone: (82) 3287-1122
Fax/Celular: (82) 3287-1105
",2011-11-01 19:23:41 -0200,2011-11-01 19:23:41 -0200,1
Prefeitura de Capela de Santana - RS,"",prefeitura_de_capela_de_santana_rs,municipal prefeitura executivo,http://www.hotmail.com,"","","Endereço: Av. Cel. Orestes Lucas, 2335 - Centro
CEP: 95-745.000
Telefone: (51) 3698-1155
Fax/Celular: (51) 3698-1155
",2011-11-01 19:30:06 -0200,2011-11-01 19:30:06 -0200,1
Prefeitura de Capela do Alto Alegre - BA,"",prefeitura_de_capela_do_alto_alegre_ba,municipal prefeitura executivo,http://www.ig.com.br,"","","Endereço: Pça. Joaquim Machado, 170 - Centro
CEP: 44-645.000
Telefone: (75) 3690-2222
Fax/Celular: (75) 3690-2221
",2011-11-01 19:24:05 -0200,2011-11-01 19:24:05 -0200,1
Prefeitura de Capela do Alto - SP,"",prefeitura_de_capela_do_alto_sp,municipal prefeitura executivo,http://www.capeladoalto.sp.gov.br,"","","Endereço: Pça. São Francisco, 26 - Centro
CEP: 18-195.000
Telefone: (15) 3267-8800
Fax/Celular: (15) 3267-8800
",2011-11-01 19:31:35 -0200,2011-11-01 19:31:35 -0200,1
Prefeitura de Capela Nova - MG,"",prefeitura_de_capela_nova_mg,municipal prefeitura executivo,http://www.uol.com.br,"","","Endereço: Rua Lopes de Assis, 9 - Centro
CEP: 36-290.000
Telefone: (31) 3727-1110
Fax/Celular: (31) 3727-1006
",2011-11-01 19:26:02 -0200,2011-11-01 19:26:02 -0200,1
Prefeitura de Capela - SE,"",prefeitura_de_capela_se,municipal prefeitura executivo,http://www.infonet.com.br,"","","Endereço: R. Coelho e Campos,1201 - Centro
CEP: 49-700.000
Telefone: (79) 3263-2021
Fax/Celular: (79) 3263-1211
",2011-11-01 19:31:17 -0200,2011-11-01 19:31:17 -0200,1
Prefeitura de Capelinha - MG,"",prefeitura_de_capelinha_mg,municipal prefeitura executivo,http://www.pmcapelinha.mg.gov.br,"","","Endereço: Rua Coronel Inácio Murta, 58 - Centro
CEP: 39-680.000
Telefone: (33) 3516-1348
Fax/Celular: (33) 3516-1349
",2011-11-01 19:26:02 -0200,2011-11-01 19:26:02 -0200,1
Prefeitura de Capetinga - MG,"",prefeitura_de_capetinga_mg,municipal prefeitura executivo,http://www.cassianet.psi.br,"","","Endereço: Rua Cel. Osório, 400 - Centro
CEP: 37-993.000
Telefone: (35) 3543-1270
Fax/Celular: (35) 3543-1400
",2011-11-01 19:26:02 -0200,2011-11-01 19:26:02 -0200,1
Prefeitura de Capim Branco - MG,"",prefeitura_de_capim_branco_mg,municipal prefeitura executivo,http://www.uai.com.br,"","","Endereço: Pça. Jorge Ferreira Pinto, 20 - Centro
CEP: 35-730.000
Telefone: (31) 3713-1420
Fax/Celular: (31) 3713-1420
",2011-11-01 19:26:03 -0200,2011-11-01 19:26:03 -0200,1
Prefeitura de Capim Grosso - BA,"",prefeitura_de_capim_grosso_ba,municipal prefeitura executivo,http://www.hotmail.com,"","",,2011-11-01 19:24:05 -0200,2011-11-01 19:24:05 -0200,1
Prefeitura de Capim - PB,"",prefeitura_de_capim_pb,municipal prefeitura executivo,http://www.oi.com.br,"","","Endereço: Av. São Sebastião, 26 - Centro
CEP: 58-287.000
Telefone: (83) 3622-1025
Fax/Celular: (83) 3622-1022
",2011-11-01 19:27:51 -0200,2011-11-01 19:27:51 -0200,1
Prefeitura de Capinópolis - MG,"",prefeitura_de_capinpolis_mg,municipal prefeitura executivo,http://www.netsite.com.br,"","","Endereço: Av. Cento e treze, 636 - Paraizo
CEP: 38-360.000
Telefone: (34) 3263-0300
Fax/Celular: (34) 3263-1062
",2011-11-01 19:26:03 -0200,2011-11-01 19:26:03 -0200,1
Prefeitura de Capinzal do Norte - MA,"",prefeitura_de_capinzal_do_norte_ma,municipal prefeitura executivo,http://www.bol.com.br,"","","Endereço: Av. Lindolfo Flora, s/n - Centro
CEP: 65-735.000
Telefone: (99) 3665-1134
Fax/Celular: (99) 3665-1240
",2011-11-01 19:25:33 -0200,2011-11-01 19:25:33 -0200,1
Prefeitura de Capinzal - SC,"",prefeitura_de_capinzal_sc,municipal prefeitura executivo,http://www.capinzal.sc.gov.br,"","","Endereço: Rua Carmelo Zoccoli, 155 - Centro
CEP: 89-665.000
Telefone: (49) 3555-2222
Fax/Celular: (49) 3555-1490
",2011-11-01 19:30:53 -0200,2011-11-01 19:30:53 -0200,1
Prefeitura de Capistrano - CE,"",prefeitura_de_capistrano_ce,municipal prefeitura executivo,http://www.ig.com.br,"","",,2011-11-01 19:24:41 -0200,2011-11-01 19:24:41 -0200,1
Prefeitura de Capitólio - MG,"",prefeitura_de_capitlio_mg,municipal prefeitura executivo,http://www.hotmail.com,"","","Endereço: Rua Monsenhor Mário da Silveira, 110 - Centro
CEP: 37-930.000
Telefone: (37) 3373-1244
Fax/Celular: (37) 3373-1112
",2011-11-01 19:26:03 -0200,2011-11-01 19:26:03 -0200,1
Prefeitura de Capitão Andrade - MG,"",prefeitura_de_capito_andrade_mg,municipal prefeitura executivo,http://www.yahoo.com.br,"","","Endereço: R. Messias Nogueira da Silva, 500 - Centro
CEP: 35-123.000
Telefone: (33) 3231-9124
Fax/Celular: (33) 3231-9272
",2011-11-01 19:26:03 -0200,2011-11-01 19:26:03 -0200,1
Prefeitura de Capitão de Campos - PI,"",prefeitura_de_capito_de_campos_pi,municipal prefeitura executivo,http://www.bol.com.br,"","","Endereço: Pça. Acelino Resende, 150 - Centro
CEP: 64-270.000
Telefone: (86) 3277-1281
Fax/Celular: (86) 3277-1281
",2011-11-01 19:28:30 -0200,2011-11-01 19:28:30 -0200,1
Prefeitura de Capitão Enéas - MG,"",prefeitura_de_capito_enas_mg,municipal prefeitura executivo,http://www.yahoo.com.br,"","","Endereço: Rua Alencastro Guimarães, 406 - Centro
CEP: 39-445.000
Telefone: (38) 3235-1206
Fax/Celular: (38) 3235-1171
",2011-11-01 19:26:03 -0200,2011-11-01 19:26:03 -0200,1
Prefeitura de Capitão Gervásio Oliveira - PI,"",prefeitura_de_capito_gervsio_oliveira_pi,municipal prefeitura executivo,http://www.hotmail.com,"","","Endereço: Pça. Minor Firmino de Sousa, 87 - Centro
CEP: 64-763.000
Telefone: (89) 3491-0013
Fax/Celular: (89) 3491-0014
",2011-11-01 19:28:30 -0200,2011-11-01 19:28:30 -0200,1
Prefeitura de Capitão Leônidas Marques - PR,"",prefeitura_de_capito_lenidas_marques_pr,municipal prefeitura executivo,http://www.certto.com.br,"","","Endereço: Av. Tancredo Neves, 502 - Centro
CEP: 85-790.000
Telefone: (45) 3286-1140
Fax/Celular: (45) 3286-1225
",2011-11-01 19:28:53 -0200,2011-11-01 19:28:53 -0200,1
Prefeitura de Capitão Poço - PA,"",prefeitura_de_capito_poo_pa,municipal prefeitura executivo,http://www.globo.com,"","","Endereço: Av. Moura Carvalho, 1255 - Tatajuba
CEP: 68-650.000
Telefone: (91) 3468-2529
Fax/Celular: (91) 3468-2151
",2011-11-01 19:27:35 -0200,2011-11-01 19:27:35 -0200,1
Prefeitura de Capitão - RS,"",prefeitura_de_capito_rs,municipal prefeitura executivo,http://www.capitaors.com.br,"","","Endereço: Rua 20 de Março, 154 - Centro
CEP: 95-935.000
Telefone: (51) 3758-1120
Fax/Celular: (51) 3758-1122
",2011-11-01 19:30:06 -0200,2011-11-01 19:30:06 -0200,1
Prefeitura de Capivari de Baixo - SC,"",prefeitura_de_capivari_de_baixo_sc,municipal prefeitura executivo,http://www.capivaridebaixo.sc.gov.br,"","","Endereço: Av. Ernani Cotrin, 187 - Centro
CEP: 88-745.000
Telefone: (48) 3621-4400
Fax/Celular: (48) 3621-4434
",2011-11-01 19:30:53 -0200,2011-11-01 19:30:53 -0200,1
Prefeitura de Capivari do Sul - RS,"",prefeitura_de_capivari_do_sul_rs,municipal prefeitura executivo,http://www.ibest.com.br,"","","Endereço: Av. Adrião Monteiro, 2622 - Centro
CEP: 95-552.000
Telefone: (51) 3685-1152
Fax/Celular: (51) 3685-1188
",2011-11-01 19:30:06 -0200,2011-11-01 19:30:06 -0200,1
Prefeitura de Capivari - SP,"",prefeitura_de_capivari_sp,municipal prefeitura executivo,http://www.capivari.sp.gov.br,"","","Endereço: Rua XV de Novembro, 639 - Centro
CEP: 13-360.000
Telefone: (19) 3492-9200
Fax/Celular: (19) 3492-9239
",2011-11-01 19:31:35 -0200,2011-11-01 19:31:35 -0200,1
Prefeitura de Capixaba - AC,"",prefeitura_de_capixaba_ac,municipal prefeitura executivo,http://www.hotmail.com,"","","Endereço: Av. Governador Edmundo Pinto, 1 - Centro
CEP: 69-922.000
Telefone: (68) 3234-1137
Fax/Celular: (68) 3234-1137
",2011-11-01 19:23:38 -0200,2011-11-01 19:23:38 -0200,1
Prefeitura de Capão Alto - SC,"",prefeitura_de_capo_alto_sc,municipal prefeitura executivo,http://www.pmcapaoalto.com.br,"","","Endereço: Rua João Vieira de Oliveira, 540 - Centro
CEP: 88-548.000
Telefone: (49) 3237-0002
Fax/Celular: (49) 3237-0043
",2011-11-01 19:30:53 -0200,2011-11-01 19:30:53 -0200,1
Prefeitura de Capão Bonito do Sul - RS,"",prefeitura_de_capo_bonito_do_sul_rs,municipal prefeitura executivo,http://www.yahoo.com.br,"","","Endereço: Rua Arthur Feijó, 375 - Centro
CEP: 95-308.000
Telefone: (54) 3625-3033
Fax/Celular: (54) 625-3901
",2011-11-01 19:30:06 -0200,2011-11-01 19:30:06 -0200,1
Prefeitura de Capão Bonito - SP,"",prefeitura_de_capo_bonito_sp,municipal prefeitura executivo,http://www.capaobonito.sp.gov.br,"","","Endereço: Rua Nove de Julho, 690 - Centro
CEP: 18-300.900
Telefone: (15) 3543-9900
Fax/Celular: (15) 3543-9913
",2011-11-01 19:31:35 -0200,2011-11-01 19:31:35 -0200,1
Prefeitura de Capão da Canoa - RS,"",prefeitura_de_capo_da_canoa_rs,municipal prefeitura executivo,,"","","Endereço: Av. Paraguassu, 1881 - Centro
CEP: 95-555.000
Telefone: (51) 3625-2112
Fax/Celular: (51) 3625-1321
",2011-11-01 19:30:06 -0200,2011-11-01 19:30:06 -0200,1
Prefeitura de Capão do Cipó - RS,"",prefeitura_de_capo_do_cip_rs,municipal prefeitura executivo,http://www.capaodocipo.com.br,"","","Endereço: Rua Catarino Garcia dos Santos, 50 - Centro
CEP: 97-753.000
Telefone: (55) 3611-1030
Fax/Celular: (55) 3611-1905
",2011-11-01 19:30:06 -0200,2011-11-01 19:30:06 -0200,1
Prefeitura de Capão do Leão - RS,"",prefeitura_de_capo_do_leo_rs,municipal prefeitura executivo,http://www.terra.com.br,"","","Endereço: Av. Narciso Silva, 2200 - Centro
CEP: 96-160.000
Telefone: (53) 3275-1108
Fax/Celular: (53) 3275-1138
",2011-11-01 19:30:06 -0200,2011-11-01 19:30:06 -0200,1
Prefeitura de Capoeiras - PE,"",prefeitura_de_capoeiras_pe,municipal prefeitura executivo,http://www.bol.com.br,"","","Endereço: Av. 31 de Março, 87 - Centro
CEP: 55-365.000
Telefone: (87) 3796-1098
Fax/Celular: (87) 3796-1098
",2011-11-01 19:28:11 -0200,2011-11-01 19:28:11 -0200,1
Prefeitura de Caputira - MG,"",prefeitura_de_caputira_mg,municipal prefeitura executivo,http://www.yahoo.com.br,"","","Endereço: Pça. Pe. Joaquim de Castro, 54 - Centro
CEP: 36-925.000
Telefone: (31) 3873-5138
Fax/Celular: (31) 3873-5138
",2011-11-01 19:26:03 -0200,2011-11-01 19:26:03 -0200,1
Prefeitura de Caraí - MG,"",prefeitura_de_cara_mg,municipal prefeitura executivo,http://www.uai.com.br,"","","Endereço: Trav. 31 de Março, 51 - Centro
CEP: 39-810.000
Telefone: (33) 3531-1252
Fax/Celular: (33) 3531-1252
",2011-11-01 19:26:03 -0200,2011-11-01 19:26:03 -0200,1
Prefeitura de Caraá - RS,"",prefeitura_de_cara_rs,municipal prefeitura executivo,http://www.primeisp.com.br,"","","Endereço: Rua Inácio Rabelo dos Santos, 182 - Centro
CEP: 95-515.000
Telefone: (51) 3615-1324
Fax/Celular: (51) 3615-1324
",2011-11-01 19:30:07 -0200,2011-11-01 19:30:07 -0200,1
Prefeitura de Caraíbas - BA,"",prefeitura_de_carabas_ba,municipal prefeitura executivo,http://www.ig.com.br,"","","Endereço: Pça. Luiz Eduardo Magalhães, s/n - Usina
CEP: 45-177.000
Telefone: (77) 3443-1011
Fax/Celular: (77) 3443-1010
",2011-11-01 19:24:05 -0200,2011-11-01 19:24:05 -0200,1
Prefeitura de Caraúbas do Piauí - PI,"",prefeitura_de_carabas_do_piau_pi,municipal prefeitura executivo,http://www.bol.com.br,"","","Endereço: Av. Felinto Tomaz Portela, 240 - Centro
CEP: 64-233.000
Telefone: (86) 3333-0033
Fax/Celular: (86) 3333-0033
",2011-11-01 19:28:30 -0200,2011-11-01 19:28:30 -0200,1
Prefeitura de Caraúbas - PB,"",prefeitura_de_carabas_pb,municipal prefeitura executivo,http://www.hotmail.com,"","","Endereço: Rua Expedicionário Luis Tenório Leão, 699 - Centro
CEP: 58-595.000
Telefone: (83) 3307-1156
Fax/Celular: (83) 3307-1156
",2011-11-01 19:27:51 -0200,2011-11-01 19:27:51 -0200,1
Prefeitura de Caraúbas - RN,"",prefeitura_de_carabas_rn,municipal prefeitura executivo,http://www.yahoo.com.br,"","","Endereço: Pça. Reinaldo Pimenta, 104 - Centro
CEP: 59-780.000
Telefone: (84) 3337-2263
Fax/Celular: (84) 3337-2008
",2011-11-01 19:29:37 -0200,2011-11-01 19:29:37 -0200,1
Prefeitura de Caracaraí - RR,"",prefeitura_de_caracara_rr,municipal prefeitura executivo,http://www.click21.com.br,"","","Endereço: Pça. do Centro Cívico, s/n - Centro
CEP: 69-360.000
Telefone: (95) 3532-1225
Fax/Celular: (95) 3532-1234
",2011-11-01 19:29:57 -0200,2011-11-01 19:29:57 -0200,1
Prefeitura de Caracol - MS,"",prefeitura_de_caracol_ms,municipal prefeitura executivo,http://www.terra.com.br,"","","Endereço: Rua Libino Ferreira Leite, 251 - Centro
CEP: 79-270.000
Telefone: (67) 3495-1110
Fax/Celular: (67) 3495-1109
",2011-11-01 19:27:13 -0200,2011-11-01 19:27:13 -0200,1
Prefeitura de Caracol - PI,"",prefeitura_de_caracol_pi,municipal prefeitura executivo,http://www.hotmail.com,"","","Endereço: Pça. Pe. Francisco, 63 - Centro
CEP: 64-795.000
Telefone: (89) 3589-1181
Fax/Celular: (89) 3589-1181
",2011-11-01 19:28:30 -0200,2011-11-01 19:28:30 -0200,1
Prefeitura de Caraguatatuba - SP,"",prefeitura_de_caraguatatuba_sp,municipal prefeitura executivo,http://www.caraguatatuba.sp.gov.br,"","","Endereço: Rua Luiz Passos Júnior, 50 - Centro
CEP: 11-660.900
Telefone: (12) 3897-8104
Fax/Celular: (12) 3897-8100
",2011-11-01 19:31:35 -0200,2011-11-01 19:31:35 -0200,1
Prefeitura de Carambeí - PR,"",prefeitura_de_carambe_pr,municipal prefeitura executivo,http://www.carambei.pr.gov.br,"","","Endereço: Rua das Águas Marinhas, 450 - Centro
CEP: 84-145.000
Telefone: (42) 3915-1000
Fax/Celular: (42) 3231-1866
",2011-11-01 19:28:53 -0200,2011-11-01 19:28:53 -0200,1
Prefeitura de Caranaíba - MG,"",prefeitura_de_caranaba_mg,municipal prefeitura executivo,http://www.caranaiba.mg.gov.br,"","","Endereço: Rua Maj. José Henriques, 66 - Centro
CEP: 36-428.000
Telefone: (31) 3725-1133
Fax/Celular: (31) 3725-1135
",2011-11-01 19:26:03 -0200,2011-11-01 19:26:03 -0200,1
Prefeitura de Carandaí - MG,"",prefeitura_de_caranda_mg,municipal prefeitura executivo,http://www.carandainet.com.br,"","","Endereço: Pça. Barão de Santa Cecília, 68 - Centro
CEP: 36-280.000
Telefone: (32) 3361-1177
Fax/Celular: (32) 3361-1088
",2011-11-01 19:26:03 -0200,2011-11-01 19:26:03 -0200,1
Prefeitura de Carangola - MG,"",prefeitura_de_carangola_mg,municipal prefeitura executivo,http://www.yahoo.com.br,"","","Endereço: Pça. Cel. Maximiano, 88 - Centro
CEP: 36-800.000
Telefone: (32) 3741-9600
Fax/Celular: (32) 3741-7727
",2011-11-01 19:26:03 -0200,2011-11-01 19:26:03 -0200,1
Prefeitura de Carapebus - RJ,"",prefeitura_de_carapebus_rj,municipal prefeitura executivo,http://www.carapebus.rj.gov.br,"","","Endereço: Av. Getúlio Vargas, 15 - Centro
CEP: 27-998.000
Telefone: (22) 2768-9500
Fax/Celular: (22) 2768-3030
",2011-11-01 19:29:27 -0200,2011-11-01 19:29:27 -0200,1
Prefeitura de Carapicuíba - SP,"",prefeitura_de_carapicuba_sp,executivo prefeitura municipal,http://www.carapicuiba.sp.gov.br,"","","Endereço: Rua Joaquim das Neves, 205 - Centro
CEP: 63-100.030
Telefone: (11) 6886-5200
Fax/Celular: (11) 4184-5500
",2011-11-01 19:31:35 -0200,2012-01-13 13:38:11 -0200,2
Prefeitura de Caratinga - MG,"",prefeitura_de_caratinga_mg,municipal prefeitura executivo,http://www.caratinga.mg.gov.br,"","","Endereço: Trav. Cel. Ferreira Santos, 30 - Centro
CEP: 35-300.024
Telefone: (33) 3329-8002
Fax/Celular: (33) 3329-8110
",2011-11-01 19:26:04 -0200,2011-11-01 19:26:04 -0200,1
Prefeitura de Carauari - AM,"",prefeitura_de_carauari_am,municipal prefeitura executivo,http://www.ig.com.br,"","","Endereço: Rua André Costa Pereira, 148 - Centro
CEP: 69-500.000
Telefone: (97) 3491-1019
Fax/Celular: (97) 3491-1019
",2011-11-01 19:23:51 -0200,2011-11-01 19:23:51 -0200,1
Prefeitura de Caravelas - BA,"",prefeitura_de_caravelas_ba,municipal prefeitura executivo,http://www.uol.com.br,"","","Endereço: R. Barão do Rio Branco, 65 - Centro
CEP: 45-900.000
Telefone: (73) 3297-1113
Fax/Celular: (73) 3297-1101
",2011-11-01 19:24:05 -0200,2011-11-01 19:24:05 -0200,1
Prefeitura de Carazinho - RS,"",prefeitura_de_carazinho_rs,municipal prefeitura executivo,http://www.carazinho.rs.gov.br,"","","Endereço: Av. Flores da Cunha, 1264 - Centro
CEP: 99-500.000
Telefone: (54) 3331-2699
Fax/Celular: (54) 331-2914
",2011-11-01 19:30:07 -0200,2011-11-01 19:30:07 -0200,1
Prefeitura de Carbonita - MG,"",prefeitura_de_carbonita_mg,municipal prefeitura executivo,http://www.uai.com.br,"","","Endereço: Pça. Edgar Miranda, 202 - Centro
CEP: 39-665.000
Telefone: (38) 3526-1222
Fax/Celular: (38) 3526-1262
",2011-11-01 19:26:04 -0200,2011-11-01 19:26:04 -0200,1
Prefeitura de Cardeal da Silva - BA,"",prefeitura_de_cardeal_da_silva_ba,municipal prefeitura executivo,http://www.ig.com.br,"","","Endereço: Pça. Divina Pastora, quadra 8, 300 - Centro - Centro
CEP: 48-390.000
Telefone: (75) 3456-2113
Fax/Celular: (75) 3456-2113
",2011-11-01 19:24:06 -0200,2011-11-01 19:24:06 -0200,1
